bad,loan,mortdue,value,reason,job,yoj,derog,delinq,clage,ninq,clno,debtinc
0,19000,172108,195892,DebtCon,ProfEx,10,0,0,276.76,0,38,24.476
0,33700,147522,198737,DebtCon,ProfEx,20,0,0,188.15,1,21,37.309
0,17400,58941,88470,HomeImp,ProfEx,4,0,0,123.26,0,12,25.558
0,24400,61260,103842,DebtCon,ProfEx,1,0,0,179.54,0,26,33.59
0,11900,201264,227295,HomeImp,ProfEx,10,0,0,239.74,0,22,33.776
0,22600,133264,172882,DebtCon,ProfEx,6,1,0,190.25,0,37,19.974
0,18600,50167,96312,DebtCon,ProfEx,5,0,0,128.34,1,21,36.377
0,38900,200731,269450,DebtCon,ProfEx,3,0,0,237.34,0,32,29.294
0,22800,132706,170396,DebtCon,ProfEx,8,0,0,147.41,0,37,19.519
0,20800,107379,147014,HomeImp,ProfEx,10,0,0,161.54,1,22,31.925
0,23500,90129,141785,DebtCon,ProfEx,23,1,0,159,0,25,40.332
0,17600,39057,50933,DebtCon,ProfEx,6,0,0,239.2,1,35,39.301
0,21500,90321,103778,DebtCon,ProfEx,2,0,0,128.64,0,20,34.283
0,34100,139035,198788,DebtCon,ProfEx,23,0,0,171.96,1,22,37.686
0,10900,17282,70783,DebtCon,ProfEx,19,0,1,404.9,0,11,23.61
0,12100,48149,74539,DebtCon,ProfEx,17,0,0,200.03,0,15,23.131
0,10400,11426,69294,DebtCon,ProfEx,20,0,1,396.93,1,11,20.292
0,22400,130184,164189,DebtCon,ProfEx,6,0,0,173.64,0,39,19.641
0,18500,26389,85552,DebtCon,ProfEx,7,0,0,152.04,1,21,27.356
0,6200,133882,155222,HomeImp,ProfEx,9,0,0,212.54,0,19,20.617
0,26300,94916,127526,DebtCon,ProfEx,0,0,0,195.85,2,37,36.018
0,13800,78645,130104,DebtCon,ProfEx,16,0,0,295.72,0,19,29.967
0,7000,129959,161301,HomeImp,ProfEx,11,0,0,209.99,0,18,21.918
0,19900,25589,90051,DebtCon,ProfEx,8,0,0,138.99,0,20,30.271
0,12200,86775,111572,DebtCon,ProfEx,0,1,1,138.61,1,33,34.352
0,18400,48970,69559,DebtCon,ProfEx,20,0,0,178.02,0,23,39.708
0,10600,82365,100272,DebtCon,ProfEx,3,1,0,122.48,0,26,33.652
0,17900,37265,53214,DebtCon,ProfEx,2,0,0,259.96,0,34,39.832
0,17400,61035,90434,HomeImp,ProfEx,4,0,0,113.64,0,12,25.357
0,25500,84267,117833,DebtCon,ProfEx,12,0,1,123.76,0,18,27.471
0,14500,100685,129840,HomeImp,ProfEx,9,0,0,166.85,2,32,27.527
0,13400,87175,115530,HomeImp,ProfEx,13,0,1,180.95,1,27,33.9
0,10600,136820,201820,DebtCon,ProfEx,2,0,0,68.35,1,22,38.072
0,9900,117003,219783,HomeImp,ProfEx,1,0,0,130.77,0,14,25.623
0,16600,71096,104437,HomeImp,ProfEx,9,0,0,246.96,1,12,37.1
0,29300,228059,291314,DebtCon,ProfEx,16,0,1,259.68,2,26,28.174
0,12700,61840,73541,DebtCon,ProfEx,1,0,0,157.89,2,35,41.652
0,7000,52287,87972,HomeImp,ProfEx,7,0,0,211.28,1,24,33.461
0,12500,77792,100812,DebtCon,ProfEx,10,2,0,182.96,1,29,27.386
0,8700,58007,73069,DebtCon,ProfEx,14,0,0,240.44,3,31,37.897
0,12600,84933,110253,DebtCon,ProfEx,8,0,0,192.42,1,37,40.845
0,26400,130672,212536,DebtCon,ProfEx,10,0,0,221.51,3,26,20.27
0,20200,25956,92553,DebtCon,ProfEx,7,0,0,156.27,0,21,28.29
0,21100,63955,95621,HomeImp,ProfEx,19,0,0,626.3,0,24,20.01
0,10200,77571,102732,HomeImp,ProfEx,6,0,0,100.63,0,34,37.362
0,20500,93761,94895,DebtCon,ProfEx,1,1,0,118.28,0,20,33.702
0,22800,62754,101781,HomeImp,ProfEx,19,0,0,628.98,0,24,20.2
0,26300,94337,123054,DebtCon,ProfEx,0,1,0,204.92,2,38,35.726
0,5600,69435,83489,DebtCon,ProfEx,14,0,0,200.42,1,17,22.841
0,23000,68275,89967,DebtCon,ProfEx,8,1,0,140.71,4,25,33.695
0,18800,70102,99841,HomeImp,ProfEx,10,0,0,68.17,0,16,32.854
0,17700,36253,57420,DebtCon,ProfEx,3,0,0,267.78,1,34,37.935
0,10200,86400,113698,HomeImp,ProfEx,11,0,1,181.54,0,27,35.032
0,37900,150044,202894,HomeImp,ProfEx,5,0,0,156.03,0,30,36.311
0,13000,81972,102295,HomeImp,ProfEx,5,0,0,107.42,0,26,24.721
0,24400,91316,147837,DebtCon,ProfEx,23,0,0,170.06,0,24,42.668
0,13600,101377,131079,HomeImp,ProfEx,10,0,0,174.35,2,32,27.969
0,26800,149729,183027,DebtCon,ProfEx,7,0,0,331.26,0,34,37.001
0,51100,178810,252724,DebtCon,ProfEx,6,0,0,252.99,2,32,39.352
0,31100,136521,188264,DebtCon,ProfEx,1,1,0,227.65,2,19,38.519
0,18100,46145,72200,DebtCon,ProfEx,11,0,0,178.19,0,42,40.574
0,31300,119911,171916,DebtCon,ProfEx,16,0,0,140.45,0,16,27.69
0,16100,81145,92943,DebtCon,ProfEx,8,1,2,343.5,,41,37.558
0,27000,144901,178093,DebtCon,ProfEx,7,0,0,331.11,0,34,40.567
0,10400,62442,73197,DebtCon,ProfEx,8,0,0,47.61,1,24,38.885
0,26800,145745,211400,HomeImp,ProfEx,6,0,0,184.71,1,27,39.848
0,53000,180371,256589,DebtCon,ProfEx,4,0,0,240.16,1,33,36.478
0,13800,85969,101664,HomeImp,ProfEx,0,0,0,68.58,0,19,36.839
0,17900,63559,81536,HomeImp,ProfEx,13,0,3,176.87,0,13,26.19
0,13300,44509,72292,HomeImp,ProfEx,3,0,0,208.92,3,17,37.056
0,27800,96332,123598,DebtCon,ProfEx,1,0,0,190.31,2,38,33.856
0,27700,77886,114494,DebtCon,ProfEx,9,0,0,118.47,0,18,28.344
0,18300,93728,153093,HomeImp,ProfEx,5,0,0,109.34,0,16,36.214
0,25400,138132,243327,HomeImp,ProfEx,27,0,0,349.94,0,19,37.82
0,14900,66329,100824,HomeImp,ProfEx,9,0,0,279.24,0,11,36.198
0,30900,230978,291013,DebtCon,ProfEx,12,0,1,268.39,1,26,26.248
0,14700,47177,68456,HomeImp,ProfEx,3,0,0,193.69,2,18,34.543
0,15900,38860,68912,DebtCon,ProfEx,9,0,0,250.93,1,16,22.175
0,40300,369874,467112,HomeImp,ProfEx,2,0,0,328.2,4,15,40.8
0,14300,31607,70118,DebtCon,ProfEx,6,0,0,255.72,0,15,23.063
0,21700,93025,140438,HomeImp,ProfEx,5,0,0,166.18,0,32,32.775
0,12200,206613,232176,HomeImp,ProfEx,10,0,1,237.32,0,22,30.689
0,13700,80300,98088,HomeImp,ProfEx,1,0,0,66.72,0,20,36.517
0,28000,96015,127551,DebtCon,ProfEx,0,1,0,196.52,3,37,34.872
0,20400,29985,54038,DebtCon,ProfEx,15,0,0,177.59,1,20,35.554
0,51700,183615,257077,DebtCon,ProfEx,4,0,0,213.76,2,32,38.953
0,15700,46124,67964,DebtCon,ProfEx,6,0,0,155.75,2,12,28.798
0,14400,63671,70982,DebtCon,ProfEx,0,0,0,169.35,1,34,42.792
0,29900,135955,182161,DebtCon,ProfEx,0,0,0,235.37,2,18,38.7
0,15800,61073,90897,DebtCon,ProfEx,8,0,0,208.5,0,20,23.036
0,13600,18232,75898,DebtCon,ProfEx,19,0,2,399.36,0,12,21.261
0,15200,59544,86360,HomeImp,ProfEx,5,0,0,120.14,0,12,27.616
0,17600,62198,101183,HomeImp,ProfEx,21,0,0,230.72,1,23,39.14
0,10800,78898,86567,DebtCon,ProfEx,9,0,0,179.83,0,12,40.292
0,28300,145931,239990,HomeImp,ProfEx,27,0,0,357.23,0,19,38.268
0,16400,50941,78801,DebtCon,ProfEx,4,0,0,266.04,2,32,32.904
0,11500,116430,215014,HomeImp,ProfEx,3,0,0,132.09,0,14,26.865
0,17200,62514,96633,HomeImp,ProfEx,25,1,0,224.76,1,24,36.702
0,18500,67686,95949,HomeImp,ProfEx,9,0,0,78.95,0,16,31.808
0,13700,81378,108628,HomeImp,ProfEx,12,0,2,181.72,0,27,32.652
0,15400,58085,91192,DebtCon,ProfEx,10,0,0,191.34,0,19,21.364
0,27900,66027,102745,DebtCon,ProfEx,9,0,0,298.1,1,32,38.25
0,24400,93411,140031,HomeImp,ProfEx,6,0,0,177.51,0,32,31.027
0,11100,75392,89976,DebtCon,ProfEx,9,0,0,163.7,1,12,39.272
0,18000,88509,112933,DebtCon,ProfEx,4,0,0,150.8,1,21,23.201
0,23700,138632,186585,DebtCon,ProfEx,20,0,0,225.9,0,24,42.767
0,10200,79257,105912,HomeImp,ProfEx,3,0,0,95.36,0,33,39.391
0,4800,80482,88342,HomeImp,ProfEx,7,0,0,275.03,0,11,43.718
0,15600,83758,106992,HomeImp,ProfEx,3,0,0,127.67,1,24,39.015
0,25200,55283,103324,DebtCon,ProfEx,0,0,0,181.45,0,26,32.924
0,27700,73148,101462,DebtCon,ProfEx,10,0,0,264.61,0,33,40.476
0,12500,93538,118369,DebtCon,ProfEx,0,0,1,132.82,0,33,34.834
0,35800,207312,271738,DebtCon,ProfEx,4,0,0,228.8,0,32,32.682
0,32500,124548,169881,DebtCon,ProfEx,16,0,0,129.52,1,17,28.851
0,23500,94109,97194,DebtCon,ProfEx,1,1,0,116.82,0,20,35.866
0,18100,23928,55734,DebtCon,ProfEx,17,0,0,175.9,0,19,37.946
0,11500,64371,73636,DebtCon,ProfEx,2,0,0,162.12,1,35,39.791
0,11300,77846,101984,HomeImp,ProfEx,5,0,0,112.38,1,27,28.299
0,33900,231455,290039,DebtCon,ProfEx,4,0,0,222.87,0,30,16.689
0,17200,33073,85654,DebtCon,ProfEx,7,0,0,163.39,1,20,28.275
0,6500,33639,37345,HomeImp,ProfEx,11,0,0,191.08,0,13,24.227
0,30100,138322,186139,DebtCon,ProfEx,2,0,0,215.75,2,19,39.189
0,12800,85251,114023,DebtCon,ProfEx,1,1,2,143.68,0,33,31.913
0,20900,152994,117934,,ProfEx,4,0,0,98.51,3,34,32.313
0,20400,132443,204082,HomeImp,ProfEx,13,0,0,187.02,0,22,36.822
0,22100,132417,170643,DebtCon,ProfEx,4,0,0,180.04,0,37,21.236
0,12900,89492,110007,HomeImp,ProfEx,10,0,2,169.19,0,28,32.82
0,15200,47200,74510,DebtCon,ProfEx,17,0,0,174.52,0,23,41.863
0,5500,87765,101053,DebtCon,ProfEx,22,0,0,55.56,2,13,31.376
0,36000,203680,270992,DebtCon,ProfEx,3,0,0,234.02,0,32,29.696
0,7900,77221,95316,DebtCon,ProfEx,4,0,0,116.31,0,25,35.43
0,17300,32736,49100,DebtCon,ProfEx,4,0,0,262.95,0,34,38.563
0,18000,100822,118817,DebtCon,ProfEx,0,0,0,126.43,0,30,37.877
0,14400,79288,92391,DebtCon,ProfEx,8,0,1,341.5,,41,39.435
0,27600,112753,155166,DebtCon,ProfEx,6,0,0,124.99,3,26,32.089
0,12000,88210,114224,DebtCon,ProfEx,8,0,0,203.47,1,36,41.573
0,18900,83474,104133,HomeImp,ProfEx,4,0,0,109.99,1,24,38.864
0,27800,142356,177328,DebtCon,ProfEx,6,0,0,315.18,0,35,38.596
0,21200,103264,148968,HomeImp,ProfEx,8,0,0,161.86,1,22,34.549
0,11200,19496,73140,DebtCon,ProfEx,20,0,1,399.24,1,12,23.375
0,18200,78077,105522,DebtCon,ProfEx,0,0,0,278.44,2,22,38.94
0,25300,137813,214014,HomeImp,ProfEx,5,0,0,187.19,0,27,38.657
0,11600,50433,107092,DebtCon,ProfEx,5,0,1,225.18,0,9,24.953
0,28000,140770,209726,HomeImp,ProfEx,5,0,0,190.33,0,27,38.887
0,18700,110292,132953,DebtCon,ProfEx,7,0,0,105.42,0,14,30.553
0,21000,133430,189263,DebtCon,ProfEx,22,0,0,229.99,1,23,40.564
0,13900,84427,114209,HomeImp,ProfEx,12,0,2,180.19,0,27,33.352
0,28400,183314,232345,DebtCon,ProfEx,1,0,0,300.9,1,32,42.336
0,25300,139427,245988,HomeImp,ProfEx,28,0,0,366.11,1,18,36.278
0,18300,109192,139384,DebtCon,ProfEx,6,0,0,122.87,0,14,29.398
0,17000,83248,95886,DebtCon,ProfEx,8,0,2,349.43,,41,36.06
0,12000,97650,115931,DebtCon,ProfEx,11,0,0,199.83,1,17,34.388
0,15300,77069,104534,DebtCon,ProfEx,0,0,0,276.92,2,21,39.245
0,30600,231344,284199,DebtCon,ProfEx,7,0,1,202.53,0,29,15.824
0,11000,131949,165096,HomeImp,ProfEx,5,0,0,440.42,0,42,26.905
0,27300,140773,188414,DebtCon,ProfEx,12,0,0,144.09,0,37,41.483
0,13800,57481,89421,DebtCon,ProfEx,9,0,0,183.11,0,19,22.643
0,16400,47428,76483,DebtCon,ProfEx,4,0,0,232.32,3,31,33.107
0,33600,233630,284049,DebtCon,ProfEx,4,0,0,218.99,0,30,14.072
0,23000,58696,102176,HomeImp,ProfEx,18,0,0,629.1,0,23,22.826
0,25900,118965,154728,DebtCon,ProfEx,8,0,0,101.2,3,26,32.598
0,19200,31307,60202,DebtCon,ProfEx,18,0,0,170.58,1,20,35.601
0,36000,145908,190303,DebtCon,ProfEx,20,0,0,179.72,0,21,38.601
0,18000,54196,71412,DebtCon,ProfEx,10,0,0,189.87,1,42,37.352
0,18200,93702,158647,HomeImp,ProfEx,4,0,1,96.18,0,16,34.71
0,13300,81574,103760,HomeImp,ProfEx,6,0,0,118.92,0,27,24.77
0,6300,92659,117352,HomeImp,ProfEx,6,0,0,199.01,0,27,26.52
0,15000,80988,97404,DebtCon,ProfEx,10,3,0,188.5,1,30,26.568
0,20100,54257,68830,DebtCon,ProfEx,10,0,0,201.06,0,41,37.18
0,10000,133879,157446,HomeImp,ProfEx,6,0,1,421.36,1,42,30.607
0,18000,65836,100292,HomeImp,ProfEx,22,0,0,237.1,0,24,36.338
0,19000,52157,157459,DebtCon,ProfEx,19,0,0,248.72,0,28,21.92
0,16800,50135,93772,DebtCon,ProfEx,5,0,0,126.49,2,21,35.856
0,21500,125451,200594,HomeImp,ProfEx,13,0,0,205.28,0,22,36.893
0,18400,89101,118748,DebtCon,ProfEx,7,0,0,153.85,2,21,21.763
0,21300,101524,141859,HomeImp,ProfEx,10,0,0,162.32,0,23,31.988
0,13700,89345,105590,DebtCon,ProfEx,6,0,0,201.04,2,37,43.472
0,16900,61847,91671,DebtCon,ProfEx,9,0,0,202.05,0,20,21.348
0,14900,97646,139884,HomeImp,ProfEx,13,0,0,119.08,5,22,36.361
0,10600,80386,106526,HomeImp,ProfEx,1,0,0,64.07,1,19,34.105
0,18500,46555,69186,DebtCon,ProfEx,19,0,0,187.23,0,22,38.188
0,14600,206126,235912,HomeImp,ProfEx,10,0,0,236.51,0,21,30.181
0,8300,67839,76502,DebtCon,ProfEx,9,0,0,58.56,3,24,38.974
0,13500,63572,102739,HomeImp,ProfEx,7,0,0,250.56,0,12,34.914
0,34600,143542,195327,DebtCon,ProfEx,23,0,0,174.64,1,22,37.447
0,14700,35164,68061,DebtCon,ProfEx,5,0,0,245.67,1,16,23.112
0,50600,178073,255435,DebtCon,ProfEx,5,0,0,238.18,1,33,37.501
0,17800,56432,157665,DebtCon,ProfEx,20,0,0,238.17,0,27,20.079
0,36300,142395,195120,DebtCon,ProfEx,22,0,0,185.36,0,22,38.355
0,24200,91491,141827,DebtCon,ProfEx,21,1,0,163.17,0,25,42.061
0,39300,27324,73924,DebtCon,ProfEx,6,0,0,190.34,1,18,25.054
0,28300,68959,102048,DebtCon,ProfEx,12,0,0,278.71,1,32,39.933
0,41200,141705,207314,HomeImp,ProfEx,6,0,0,144.62,0,31,36.776
0,20400,76305,103430,HomeImp,ProfEx,8,0,0,68.44,0,16,31.516
0,25200,63258,100392,DebtCon,ProfEx,0,0,0,194.7,0,25,35.274
0,19400,167450,200902,DebtCon,ProfEx,9,0,0,264.7,1,37,25.631
0,28700,133188,179454,DebtCon,ProfEx,1,1,0,223.35,1,19,41.136
0,8000,82547,105361,DebtCon,ProfEx,24,0,0,52.59,2,13,32.161
0,30500,138082,181157,DebtCon,ProfEx,2,1,0,219.25,1,19,40.875
0,20900,127077,204192,HomeImp,ProfEx,13,0,0,181.65,0,22,34.59
0,16400,100014,122281,DebtCon,ProfEx,0,0,0,123.13,0,30,34.937
0,20500,169689,198931,DebtCon,ProfEx,9,0,0,258.62,1,37,26.366
0,28700,107281,155874,DebtCon,ProfEx,10,0,0,173.84,0,17,32.74
0,12800,206527,227737,HomeImp,ProfEx,11,0,0,225.2,0,22,31.122
0,15600,75701,106389,DebtCon,ProfEx,0,0,0,278.68,2,21,40.108
0,33200,119049,175867,DebtCon,ProfEx,17,0,0,112.47,0,16,28.518
0,18300,90099,118545,DebtCon,ProfEx,12,0,0,140.52,3,18,38.899
0,12400,80510,97548,HomeImp,ProfEx,1,0,0,74.4,1,19,36.457
0,18700,66197,83151,HomeImp,ProfEx,12,0,2,157.95,0,14,29.349
0,15300,54412,95123,DebtCon,ProfEx,6,0,0,134.24,2,22,35.086
0,20600,91180,98088,DebtCon,ProfEx,2,1,0,125.68,0,20,36.537
0,17100,100082,119585,DebtCon,ProfEx,1,0,0,147.92,0,29,34.734
0,12600,45633,77578,DebtCon,ProfEx,19,0,0,209.73,0,15,23.916
0,15100,53549,99812,DebtCon,ProfEx,4,0,0,127.12,2,21,37.957
0,25800,82058,116330,DebtCon,ProfEx,11,0,1,128.45,0,18,27.989
0,23200,40905,81651,DebtCon,ProfEx,6,0,0,274,0,19,40.109
0,14700,76888,96552,DebtCon,ProfEx,9,2,0,189.56,0,30,29.418
0,26400,128413,207302,DebtCon,ProfEx,9,0,0,228.02,3,26,17.872
0,18200,49653,159076,DebtCon,ProfEx,20,0,0,231.55,0,27,20.416
0,16600,28694,44165,DebtCon,ProfEx,20,0,1,206.72,2,16,30.639
0,18700,93210,109980,DebtCon,ProfEx,7,0,0,145.49,2,20,22.496
0,5600,29648,39907,HomeImp,ProfEx,11,0,0,180.56,0,13,21.555
0,20500,53438,118731,DebtCon,ProfEx,14,0,0,258.52,0,20,26.147
0,34300,146171,196270,DebtCon,ProfEx,19,0,0,195.56,1,21,37.95
0,14600,6871,52457,DebtCon,ProfEx,4,0,0,317.24,0,16,17.618
0,14100,51723,77207,DebtCon,ProfEx,21,0,0,199.53,0,15,25.092
0,31200,234304,290923,DebtCon,ProfEx,14,0,1,260.92,2,26,27.057
0,14400,75360,105737,HomeImp,ProfEx,8,0,0,121.3,1,27,24.762
0,15400,7839,48276,DebtCon,ProfEx,4,0,0,315.18,0,16,18.302
0,22400,91402,100845,DebtCon,ProfEx,2,1,0,132.22,0,20,35.682
0,25600,140649,212089,HomeImp,ProfEx,4,0,0,187.87,0,29,40.033
0,26600,140561,208775,HomeImp,ProfEx,5,0,0,197.52,1,27,36.878
0,9900,82697,100689,DebtCon,ProfEx,3,0,0,133.37,0,26,33.592
0,15400,100848,129454,HomeImp,ProfEx,10,0,0,174.9,2,31,28.066
0,11300,16115,69113,DebtCon,ProfEx,22,0,2,403.51,0,12,22.168
0,12100,83557,98881,HomeImp,ProfEx,6,0,0,102.23,1,26,25.783
0,17000,54780,93091,DebtCon,ProfEx,4,0,0,115.38,1,21,37.509
0,28900,134509,211558,DebtCon,ProfEx,10,0,0,247.84,2,27,20.611
0,17700,107395,133433,DebtCon,ProfEx,6,0,0,96.16,0,13,27.592
0,8600,22960,80874,HomeImp,ProfEx,20,0,0,238.7,0,11,25.887
0,16500,23169,41677,DebtCon,ProfEx,20,0,0,208.08,2,15,34.431
0,12000,36072,62960,DebtCon,ProfEx,8,0,0,288.53,0,16,22.423
0,14100,79345,135554,DebtCon,ProfEx,15,0,0,301.56,0,19,29.178
0,18900,44605,65489,DebtCon,ProfEx,15,0,0,189.01,0,23,38.571
0,16300,69327,102426,HomeImp,ProfEx,8,0,0,246.75,1,12,36.409
0,20000,46775,70236,DebtCon,ProfEx,9,0,0,179.08,1,41,40.431
0,16400,65898,85424,HomeImp,ProfEx,10,0,1,173.53,0,14,26.932
0,21300,56729,114643,DebtCon,ProfEx,14,0,3,276.17,1,36,25.831
0,27200,83894,121302,DebtCon,ProfEx,6,0,1,124.27,0,18,29.732
0,16700,53423,85685,HomeImp,ProfEx,5,0,0,109.43,0,12,28.161
0,21700,128841,172954,DebtCon,ProfEx,4,0,0,165.31,0,37,20.343
0,14900,36120,57095,DebtCon,ProfEx,4,0,0,239.02,1,35,38.172
0,21700,47024,71628,DebtCon,ProfEx,10,0,0,177.6,1,41,37.125
0,19300,31950,53814,DebtCon,ProfEx,17,0,0,178.46,1,20,37.135
0,6800,136951,160306,HomeImp,ProfEx,11,0,0,219.74,1,18,20.885
0,12100,85121,113744,DebtCon,ProfEx,0,0,2,139.49,0,34,33.943
0,40000,145351,208657,HomeImp,ProfEx,3,0,0,153.83,0,31,36.1
0,14200,83231,99400,HomeImp,ProfEx,6,0,0,130.17,1,26,27.173
0,24500,82756,122917,DebtCon,ProfEx,11,0,1,108.65,0,18,26.127
0,22900,191970,232998,DebtCon,ProfEx,3,0,0,301.14,0,27,36.788
0,26700,146193,185200,DebtCon,ProfEx,11,0,0,156.23,0,36,39.21
0,22400,40605,76986,DebtCon,ProfEx,9,0,0,276.28,0,19,39.73
0,11900,81849,105403,HomeImp,ProfEx,5,0,1,82.64,1,34,36.506
0,26200,141109,245422,HomeImp,ProfEx,28,0,0,343.79,1,18,38.114
0,16800,56979,90008,HomeImp,ProfEx,10,0,2,178.93,1,12,27.816
0,12200,110088,137794,DebtCon,ProfEx,3,0,0,251.15,1,46,33.517
0,20200,61303,97780,HomeImp,ProfEx,17,0,1,632.1,1,24,20.737
0,18100,57864,164069,DebtCon,ProfEx,19,0,0,247.55,0,27,21.469
0,14400,34291,68444,DebtCon,ProfEx,6,0,0,262.08,1,15,21.981
0,19100,22094,61820,HomeImp,ProfEx,5,0,0,201.14,0,13,28.889
0,17300,91350,107834,HomeImp,ProfEx,3,0,0,118.13,0,24,37.611
0,13900,48110,63601,DebtCon,ProfEx,5,0,0,153.74,1,12,29.965
0,51800,174945,251643,DebtCon,ProfEx,5,0,0,257.81,1,33,40.174
0,19900,74193,94078,HomeImp,ProfEx,7,0,0,81.41,0,15,32.034
0,23500,147696,118200,,ProfEx,4,0,0,103.67,2,34,30.362
0,12300,92573,119325,DebtCon,ProfEx,2,1,2,157.62,0,33,34.775
0,15500,74761,92729,DebtCon,ProfEx,9,0,1,339.09,,42,37.475
0,23700,57553,101656,HomeImp,ProfEx,19,0,0,648.33,0,23,22.846
0,22200,102345,148299,HomeImp,ProfEx,11,0,0,169.09,0,22,34.473
0,13100,70878,86743,DebtCon,ProfEx,10,0,0,174.88,0,11,39.784
0,11300,114392,214523,HomeImp,ProfEx,2,0,0,132.1,1,15,26.252
0,17800,69306,94504,HomeImp,ProfEx,7,0,0,85.85,0,15,32.294
0,13000,61865,72045,DebtCon,ProfEx,0,0,0,172.7,2,34,42.566
0,18800,22782,60590,HomeImp,ProfEx,8,0,0,198.88,0,13,30.33
0,21700,62506,96588,HomeImp,ProfEx,18,0,1,615.13,0,24,21.973
0,4100,57992,63797,DebtCon,ProfEx,7,0,4,165.51,1,31,22.278
0,12900,83886,100782,HomeImp,ProfEx,5,0,0,115.08,1,27,27.98
0,26600,94954,131913,DebtCon,ProfEx,0,1,0,187.14,2,37,35.27
0,21600,59219,98111,HomeImp,ProfEx,18,0,0,626.77,1,23,21.242
0,23200,96043,140090,DebtCon,ProfEx,21,0,0,162.64,0,24,39.205
0,6400,62746,75016,DebtCon,ProfEx,12,0,0,133.1,0,20,40.188
0,21800,133812,166893,DebtCon,ProfEx,6,0,0,169.77,0,37,20.06
0,24300,55579,98320,DebtCon,ProfEx,1,0,0,187.02,0,26,33.473
0,18600,49385,70220,DebtCon,ProfEx,6,0,0,229.47,2,32,30.731
0,10100,114590,215784,HomeImp,ProfEx,2,0,0,123.17,0,14,27.845
0,18800,88828,116683,DebtCon,ProfEx,6,0,0,141.84,1,20,21.679
0,27900,113843,156282,DebtCon,ProfEx,7,0,0,109.96,2,27,33.942
0,21700,93868,147228,DebtCon,ProfEx,22,0,0,153.68,0,25,39.534
0,14100,59402,91057,DebtCon,ProfEx,8,0,0,194.63,0,20,22.023
0,17700,82302,111228,HomeImp,ProfEx,4,0,0,118.46,0,25,37.161
0,22200,64809,96831,HomeImp,ProfEx,17,0,0,639.06,0,24,22.614
0,15200,41049,50892,DebtCon,ProfEx,1,0,0,276.17,1,34,38.38
0,7800,53243,95065,HomeImp,ProfEx,7,0,0,220.8,2,24,31.828
0,27300,127260,212953,DebtCon,ProfEx,9,0,0,244.17,3,26,21.241
0,12400,137927,160566,HomeImp,ProfEx,6,0,1,436.75,0,42,29.273
0,14900,82930,103352,HomeImp,ProfEx,6,0,0,105.68,0,27,27.474
0,13500,82036,104261,HomeImp,ProfEx,4,0,1,98.42,0,33,39.294
0,7500,88056,104794,DebtCon,ProfEx,25,0,0,56.75,2,14,30.539
0,27200,97541,126368,DebtCon,ProfEx,0,1,0,186.78,3,38,34.811
0,22900,41130,81069,DebtCon,ProfEx,8,0,0,276.09,0,19,38.501
0,7300,139348,205981,DebtCon,ProfEx,1,0,0,60.42,2,22,36.812
0,21600,61797,109007,DebtCon,ProfEx,14,0,2,267.89,0,35,26.092
0,21900,62387,113827,DebtCon,ProfEx,15,0,3,281.06,1,36,26.032
0,21900,51861,68951,DebtCon,ProfEx,10,0,0,188.98,0,42,39
0,9000,131108,199295,DebtCon,ProfEx,1,0,0,61,1,22,35.931
0,16700,86076,130341,DebtCon,ProfEx,12,0,0,295.95,0,18,28.448
0,15900,58518,82095,HomeImp,ProfEx,10,0,2,177.25,0,14,28.819
0,14400,80123,102223,DebtCon,ProfEx,9,2,0,176.42,0,30,27.645
0,11000,21780,85505,HomeImp,ProfEx,19,0,0,240.68,0,10,24.404
0,13300,76663,96022,DebtCon,ProfEx,10,2,0,180.03,1,30,27.045
0,9800,53643,113161,DebtCon,ProfEx,5,0,1,230.3,0,9,23.774
0,6400,53476,70157,DebtCon,ProfEx,7,0,3,164.32,1,30,21.138
0,39400,148631,207976,HomeImp,ProfEx,6,0,0,151.26,0,31,35.432
0,15400,48275,69427,DebtCon,ProfEx,17,0,0,202.55,0,15,23.16
0,25100,66938,92544,DebtCon,ProfEx,8,1,1,135.67,4,26,34.566
0,34000,232312,286305,DebtCon,ProfEx,4,0,0,219.66,0,29,15.736
0,13900,65437,94518,DebtCon,ProfEx,10,0,0,182.4,0,19,21.296
0,15500,46846,70082,DebtCon,ProfEx,7,0,0,152.17,2,12,30.131
0,15700,81709,111127,HomeImp,ProfEx,4,0,0,123.62,0,25,37.561
0,18900,52640,113391,DebtCon,ProfEx,16,0,0,257.52,0,19,27.792
0,27900,73630,106757,DebtCon,ProfEx,11,0,0,282.76,1,32,38.267
0,11100,17430,68499,DebtCon,ProfEx,20,0,2,403.97,1,12,21.759
0,15400,34574,69751,DebtCon,ProfEx,6,0,0,254.06,1,16,22.721
0,11000,77929,102942,HomeImp,ProfEx,8,0,0,173.83,0,34,33.898
0,8100,26886,36527,HomeImp,ProfEx,12,0,0,188.42,0,13,24.866
0,11100,82329,100139,HomeImp,ProfEx,5,0,0,108.53,0,26,26.099
0,27500,131269,211014,DebtCon,ProfEx,10,0,0,234.35,2,26,18.735
0,26800,148471,183284,DebtCon,ProfEx,4,0,0,323.26,0,35,37.272
0,17000,60483,85015,HomeImp,ProfEx,4,0,0,116.53,0,12,27.299
0,10600,28264,86546,HomeImp,ProfEx,20,0,0,244.14,0,11,24.202
